"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Reflector Shield","Monsters of Drakkenheim","S|XPHB","Shield","Rare","Yes","3782.82","3,782 gp","3,026 gp","4,539 gp","Low","Algorithm","https://5e.tools/items.html#reflector%20shield_monstersofdrakkenheim","🤖","False"
"Reincarnation Dust","Explorer's Guide to Wildemount","","Wondrous Item","Very Rare","No","5203.57","5,203 gp","4,162 gp","6,244 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#reincarnation%20dust_egw","","True"
"Rejuvenation Potion","Monsters of Drakkenheim","P|XPHB","Potion","Very Rare","No","4116.3","4,116 gp","3,293 gp","4,939 gp","Low","Algorithm","https://5e.tools/items.html#rejuvenation%20potion_monstersofdrakkenheim","🤖","False"
"Reliquary","Player's Handbook (2024)","SCF|XPHB","Spellcasting Focus","Mundane","No","5.0","5.0 gp","4.0 gp","6.0 gp","High","Official","https://5e.tools/items.html#reliquary_xphb","","True"
"Reliquary of Dawn","Lorwyn: First Light","","Wondrous Item","Uncommon","No","718.1","718 gp","574 gp","861 gp","Low","Algorithm","https://5e.tools/items.html#reliquary%20of%20dawn_lfl","🤖","False"
"Reliquary of Twilight","Lorwyn: First Light","","Wondrous Item","Uncommon","No","718.1","718 gp","574 gp","861 gp","Low","Algorithm","https://5e.tools/items.html#reliquary%20of%20twilight_lfl","🤖","False"
"Repeating Blowgun","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","316.95","316 gp","253 gp","380 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20blowgun_efa","","True"
"Repeating Hand Crossbow","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","314.02","314 gp","251 gp","376 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20hand%20crossbow_efa","","True"
"Repeating Heavy Crossbow","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","341.42","341 gp","273 gp","409 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20heavy%20crossbow_efa","","True"
"Repeating Light Crossbow","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","330.57","330 gp","264 gp","396 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20light%20crossbow_efa","","True"
"Repeating Longbow","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","322.82","322 gp","258 gp","387 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20longbow_efa","","True"
"Repeating Musket","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","1000.0","1,000 gp","800 gp","1,200 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20musket_efa","","True"
"Repeating Pistol","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","500.0","500 gp","400 gp","600 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20pistol_efa","","True"
"Repeating Shortbow","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","310.58","310 gp","248 gp","372 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20shortbow_efa","","True"
"Repeating Sling","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","Yes","314.02","314 gp","251 gp","376 gp","Low","Algorithm","https://5e.tools/items.html#repeating%20sling_efa","","True"
"Repulsion Shield","Eberron: Forge of the Artificer","S|XPHB","Shield","Uncommon","No","1349.3","1,349 gp","1,079 gp","1,619 gp","Low","Algorithm","https://5e.tools/items.html#repulsion%20shield_efa","🤖","False"
"Resistance Breaker Battleaxe","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5135.73","5,135 gp","4,108 gp","6,162 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20battleaxe_exploringeberron24","","True"
"Resistance Breaker Club","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20club_exploringeberron24","","True"
"Resistance Breaker Dagger","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4759.7","4,759 gp","3,807 gp","5,711 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20dagger_exploringeberron24","","True"
"Resistance Breaker Flail","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5043.68","5,043 gp","4,034 gp","6,052 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20flail_exploringeberron24","","True"
"Resistance Breaker Glaive","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5189.58","5,189 gp","4,151 gp","6,227 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20glaive_exploringeberron24","","True"
"Resistance Breaker Greataxe","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5401.98","5,401 gp","4,321 gp","6,482 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20greataxe_exploringeberron24","","True"
"Resistance Breaker Greatclub","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5257.42","5,257 gp","4,205 gp","6,308 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20greatclub_exploringeberron24","","True"
"Resistance Breaker Greatsword","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5381.51","5,381 gp","4,305 gp","6,457 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20greatsword_exploringeberron24","","True"
"Resistance Breaker Halberd","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5189.58","5,189 gp","4,151 gp","6,227 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20halberd_exploringeberron24","","True"
"Resistance Breaker Handaxe","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20handaxe_exploringeberron24","","True"
"Resistance Breaker Javelin","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20javelin_exploringeberron24","","True"
"Resistance Breaker Lance","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5189.58","5,189 gp","4,151 gp","6,227 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20lance_exploringeberron24","","True"
"Resistance Breaker Light Hammer","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20light%20hammer_exploringeberron24","","True"
"Resistance Breaker Longsword","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5097.53","5,097 gp","4,078 gp","6,117 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20longsword_exploringeberron24","","True"
"Resistance Breaker Mace","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4943.81","4,943 gp","3,955 gp","5,932 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20mace_exploringeberron24","","True"
"Resistance Breaker Maul","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5449.34","5,449 gp","4,359 gp","6,539 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20maul_exploringeberron24","","True"
"Resistance Breaker Morningstar","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5135.73","5,135 gp","4,108 gp","6,162 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20morningstar_exploringeberron24","","True"
"Resistance Breaker Pike","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5335.48","5,335 gp","4,268 gp","6,402 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20pike_exploringeberron24","","True"
"Resistance Breaker Quarterstaff","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4943.81","4,943 gp","3,955 gp","5,932 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20quarterstaff_exploringeberron24","","True"
"Resistance Breaker Rapier","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5043.68","5,043 gp","4,034 gp","6,052 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20rapier_exploringeberron24","","True"
"Resistance Breaker Scimitar","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4905.6","4,905 gp","3,924 gp","5,886 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20scimitar_exploringeberron24","","True"
"Resistance Breaker Shortsword","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20shortsword_exploringeberron24","","True"
"Resistance Breaker Sickle","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4851.76","4,851 gp","3,881 gp","5,822 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20sickle_exploringeberron24","","True"
"Resistance Breaker Spear","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4905.6","4,905 gp","3,924 gp","5,886 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20spear_exploringeberron24","","True"
"Resistance Breaker Trident","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5135.73","5,135 gp","4,108 gp","6,162 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20trident_exploringeberron24","","True"
"Resistance Breaker War Pick","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5043.68","5,043 gp","4,034 gp","6,052 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20war%20pick_exploringeberron24","","True"
"Resistance Breaker Warhammer","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","5165.37","5,165 gp","4,132 gp","6,198 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20warhammer_exploringeberron24","","True"
"Resistance Breaker Whip","Exploring Eberron (2024)","M|XPHB","Melee Weapon","Rare","No","4905.6","4,905 gp","3,924 gp","5,886 gp","Low","Algorithm","https://5e.tools/items.html#resistance%20breaker%20whip_exploringeberron24","","True"
"Reszur","Princes of the Apocalypse","M","Melee Weapon","Uncommon","No","449.75","449 gp","359 gp","539 gp","Low","Algorithm","https://5e.tools/items.html#reszur_pota","🤖","False"
"Retracer Boots","Monsters of Drakkenheim","","Wondrous Item","Rare","No","5321.89","5,321 gp","4,257 gp","6,386 gp","Low","Algorithm","https://5e.tools/items.html#retracer%20boots_monstersofdrakkenheim","🤖","False"
"Returning Dagger","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","391.27","391 gp","313 gp","469 gp","Low","Algorithm","https://5e.tools/items.html#returning%20dagger_efa","","True"
"Returning Dart","Eberron: Forge of the Artificer","R|XPHB","Ranged Weapon","Uncommon","No","376.32","376 gp","301 gp","451 gp","Low","Algorithm","https://5e.tools/items.html#returning%20dart_efa","","True"
"Returning Handaxe","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","398.75","398 gp","319 gp","478 gp","Low","Algorithm","https://5e.tools/items.html#returning%20handaxe_efa","","True"
"Returning Javelin","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","398.75","398 gp","319 gp","478 gp","Low","Algorithm","https://5e.tools/items.html#returning%20javelin_efa","","True"
"Returning Light Hammer","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","398.75","398 gp","319 gp","478 gp","Low","Algorithm","https://5e.tools/items.html#returning%20light%20hammer_efa","","True"
"Returning Spear","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","403.12","403 gp","322 gp","483 gp","Low","Algorithm","https://5e.tools/items.html#returning%20spear_efa","","True"
"Returning Trident","Eberron: Forge of the Artificer","M|XPHB","Melee Weapon","Uncommon","No","436.13","436 gp","348 gp","523 gp","Low","Algorithm","https://5e.tools/items.html#returning%20trident_efa","","True"
"Reveler's Concertina","Tasha's Cauldron of Everything","INS","Musical Instrument","Rare","Yes","11681.66","11,681 gp","9,345 gp","14,017 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#reveler's%20concertina_tce","","True"
"Riding Horse","Player's Handbook (2024)","MNT|XPHB","Mount or Vehicle (Land)","Mundane","No","75.0","75 gp","60 gp","90 gp","High","Official","https://5e.tools/items.html#riding%20horse_xphb","","True"
"Riding Saddle","Player's Handbook (2024)","TAH|XPHB","Tack & Harness","Mundane","No","10.0","10 gp","8.0 gp","12 gp","High","Official","https://5e.tools/items.html#riding%20saddle_xphb","","True"
"Ring Mail","Player's Handbook (2024)","HA|XPHB","Heavy Armor","Mundane","No","30.0","30 gp","24 gp","36 gp","High","Official","https://5e.tools/items.html#ring%20mail_xphb","","True"
"Ring Mail Barding","Player's Handbook","TAH","Tack & Harness","Mundane","No","120.0","120 gp","96 gp","144 gp","High","Official","https://5e.tools/items.html#ring%20mail%20barding_phb","⚠️","True"
"Ring Mail of Acid Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","5056.71","5,056 gp","4,045 gp","6,068 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20acid%20resistance_xdmg","","True"
"Ring Mail of Cold Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20cold%20resistance_xdmg","","True"
"Ring Mail of Fire Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20fire%20resistance_xdmg","","True"
"Ring Mail of Force Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20force%20resistance_xdmg","","True"
"Ring Mail of Gleaming","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Common","No","330.0","330 gp","264 gp","396 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20gleaming_xdmg","🤖","False"
"Ring Mail of Lightning Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","3999.38","3,999 gp","3,199 gp","4,799 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20lightning%20resistance_xdmg","","True"
"Ring Mail of Necrotic Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4213.58","4,213 gp","3,370 gp","5,056 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20necrotic%20resistance_xdmg","","True"
"Ring Mail of Poison Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20poison%20resistance_xdmg","","True"
"Ring Mail of Psychic Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20psychic%20resistance_xdmg","","True"
"Ring Mail of Radiant Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20radiant%20resistance_xdmg","","True"
"Ring Mail of Safeguarding","Bigby Presents: Glory of the Giants","HA|XPHB","Heavy Armor","Very Rare","Yes","17102.71","17,102 gp","13,682 gp","20,523 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20safeguarding_bgg","","True"
"Ring Mail of Thunder Resistance","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","4496.08","4,496 gp","3,596 gp","5,395 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20thunder%20resistance_xdmg","","True"
"Ring Mail of Vulnerability (Bludgeoning)","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","2999.53","2,999 gp","2,399 gp","3,599 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20vulnerability%20(bludgeoning)_xdmg","","True"
"Ring Mail of Vulnerability (Piercing)","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","2999.53","2,999 gp","2,399 gp","3,599 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20vulnerability%20(piercing)_xdmg","","True"
"Ring Mail of Vulnerability (Slashing)","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Rare","Yes","2999.53","2,999 gp","2,399 gp","3,599 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20vulnerability%20(slashing)_xdmg","","True"
"Ring Mail of Weightlessness","The Book of Many Things","HA|XPHB","Heavy Armor","Uncommon","Yes","4768.25","4,768 gp","3,814 gp","5,721 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20weightlessness_bmt","⚠️","True"
"Ring Mail of the Fallen","The Book of Many Things","HA|XPHB","Heavy Armor","Uncommon","Yes","3659.78","3,659 gp","2,927 gp","4,391 gp","Low","Algorithm","https://5e.tools/items.html#ring%20mail%20of%20the%20fallen_bmt","⚠️","True"
"Ring of Acid Resistance","Dungeon Master's Guide (2024)","RG|XDMG","Ring","Rare","No","4510.9","4,510 gp","3,608 gp","5,413 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#ring%20of%20acid%20resistance_xdmg","","True"
"Ring of Amity","Bigby Presents: Glory of the Giants","RG|DMG","Ring","Very Rare","Yes","12974.99","12,974 gp","10,379 gp","15,569 gp","Low","Algorithm","https://5e.tools/items.html#ring%20of%20amity_bgg","🤖","False"
"Ring of Animal Influence","Dungeon Master's Guide (2024)","RG|XDMG","Ring","Rare","No","3392.97","3,392 gp","2,714 gp","4,071 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#ring%20of%20animal%20influence_xdmg","","True"
