name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta,is_consumable,is_outlier,is_extreme_outlier
Slaying Longbow,GriffonsSaddlebag2,legendary,R,,class,https://5e.tools/items.html#slaying%20longbow_griffonssaddlebag2,,by a good-aligned creature,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,major,[],"['A', 'H', '2H']",R,False,,,27.0,2 sources,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,27.0,slaying longbow,,,,,,none,,,,,0.0,153600.0,rule,False,1,,rule,,,,,,76484.67,82780.03,124170.04,Low,103475.03671875,103475.03671875,no_official_price,,0.0,False,False,False
Sleepytime Sheep Stuffy,GriffonsSaddlebag2,common,,,none,https://5e.tools/items.html#sleepytime%20sheep%20stuffy_griffonssaddlebag2,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,minor,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,sleepytime sheep stuffy,,,,,,none,,,,0.0,0.0,100.0,rule,False,0,,rule,,,,,,129.03487,95.1,142.65,Low,118.87266311645509,118.87266311645509,no_official_price,,0.0,False,False,False
Slime-in-a-Skull,HelianasGuidetoMonsterHunting,uncommon,,,open,https://5e.tools/items.html#slime-in-a-skull_helianasguidetomonsterhunting,,,,,,,,,,,,,,[],[],[],[],,[],2,dawn,2,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,True,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slime-in-a-skull,,,,,,none,,,,0.0,0.0,1311.3,rule,False,0,,rule,,,,,,1007.2138,890.92,1336.37,Low,1113.6439739990233,1113.6439739990233,no_official_price,,0.0,False,False,False
Slime-in-a-Skull (Saddle Slime),HelianasGuidetoMonsterHunting,uncommon,,,open,https://5e.tools/items.html#slime-in-a-skull%20(saddle%20slime)_helianasguidetomonsterhunting,,,,,,,,,,,,,,[],[],[],[],,[],2,dawn,2,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slime-in-a-skull saddle slime,,,,,,none,,,,0.0,0.0,1311.3,rule,False,0,,rule,,,,,,1007.2138,890.92,1336.37,Low,1113.6439739990233,1113.6439739990233,no_official_price,,0.0,False,False,False
Slime-in-a-Skull (Wyrmskull Ooze),HelianasGuidetoMonsterHunting,very_rare,,,open,https://5e.tools/items.html#slime-in-a-skull%20(wyrmskull%20ooze)_helianasguidetomonsterhunting,,,,,,,,,,,,,,[],[],[],[],,[],2,dawn,2,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slime-in-a-skull wyrmskull ooze,,,,,,none,,,,0.0,0.0,12786.3,rule,False,0,,rule,,,,,,10916.907,9256.96,13885.43,Low,11571.194697265624,11571.194697265624,no_official_price,,0.0,False,False,False
Slimeforged Blade,HumblewoodTales,very_rare,M,,none,https://5e.tools/items.html#slimeforged%20blade_humblewoodtales,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', '2H']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slimeforged blade,,,,,,none,,,,0.0,0.0,3400.0,rule,False,1,,rule,,,,,,4130.8237,3100.03,4650.04,Low,3875.0354248046874,3875.0354248046874,no_official_price,,0.0,False,False,True
Sling Bullet of Slaying,XDMG,very_rare,A|XPHB,,none,https://5e.tools/items.html#sling%20bullet%20of%20slaying_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,True,False,False,,,,[],[],A|XPHB,False,,,33.0,6d10,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,17.0,0.0,,0.0,0,0,False,33.0,sling bullet of slaying,,,,,,none,,,,,0.0,773.0,rule,False,1,,rule,Ammunition of Slaying,790.4615384615385,-0.1505149978319905,754.7686434371954,,883.83386,618.4,927.6,Low,773.0,773.0,no_official_price,,0.0,True,False,False
Sling Bullets of Althemone,MOT,very_rare,A,,none,https://5e.tools/items.html#sling%20bullets%20of%20althemone_mot,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,True,False,False,,,,[],[],A,False,,,14.5,2 sources,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,14.5,sling bullets of althemone,,,5500.0,5500.0,DMPG,solo,,,,29.0,0.0,5500.0,rule,True,2,,anchor,,,,,,2926.927,3164.92,4747.39,Low,3956.156201171875,3956.156201171875,no_official_price,,0.0,True,False,False
Sling of Certain Death,EGW,rare,R|XPHB,,none,https://5e.tools/items.html#sling%20of%20certain%20death_egw,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,sling of certain death,,,,,,none,,,,0.0,0.0,4364.650229357798,rule+variant,True,0,,rule,Weapon of Certain Death,4978.211009174312,-0.1666666666666666,4729.300458715596,4364.650229357798,3268.106,3491.72,5237.58,Low,4364.650229357798,4364.650229357798,no_official_price,,0.0,False,False,False
Sling of Giant Felling,BMT,uncommon,R,,none,https://5e.tools/items.html#sling%20of%20giant%20felling_bmt,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A'],R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,18.0,0.0,,0.0,0,0,False,0.0,sling of giant felling,,,,,,none,,,,0.0,0.0,750.0,rule,False,0,,rule,,,,,,844.4279,649.1,973.65,Low,811.3781463623047,811.3781463623047,no_official_price,,0.0,False,False,False
Sling of Showmanship,24GriffonsSaddlebag1,common,R|XPHB,,none,https://5e.tools/items.html#sling%20of%20showmanship_24griffonssaddlebag1,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,sling of showmanship,,,,,,none,,,,0.0,0.0,133.52528089887642,rule+variant,True,0,,rule,Weapon of Showmanship,175.8426966292135,-0.1666666666666666,167.0505617977528,133.52528089887642,129.03487,106.82,160.23,Low,133.52528089887642,133.52528089887642,no_official_price,,0.0,False,False,False
Sling of the Sun And Moon,ObojimaTallGrass,rare,R,,open,https://5e.tools/items.html#sling%20of%20the%20sun%20and%20moon_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A'],R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,sling of the sun and moon,,,,,,none,,,,0.0,0.0,3535.7645089285716,rule+variant,True,0,,rule,Weapon of the Sun And Moon,3654.241071428571,-0.1666666666666666,3471.5290178571427,3535.7645089285716,3997.3508,2828.61,4242.92,Low,3535.7645089285716,3535.7645089285716,no_official_price,,0.0,False,False,False
Sling of the Tiny Giant,24GriffonsSaddlebag1,rare,R|XPHB,,open,https://5e.tools/items.html#sling%20of%20the%20tiny%20giant_24griffonssaddlebag1,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,sling of the tiny giant,,,,,,none,,,,0.0,0.0,652.5,rule,False,1,,rule,,,,,,2845.5002,1662.36,2493.54,Low,2077.950158691406,2077.950158691406,no_official_price,,0.0,False,False,False
Sling of Warning,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#sling%20of%20warning_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,sling of warning,,,,,,none,,,,0.0,0.0,727.95,rule+variant,True,0,,rule,Weapon of Warning,822.0,-0.1666666666666666,780.9,727.95,1035.6652,582.36,873.54,Low,727.95,727.95,no_official_price,,0.0,False,False,False
Slippers of Spider Climbing,XDMG,uncommon,,,open,https://5e.tools/items.html#slippers%20of%20spider%20climbing_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{'equal': {'climb': 'walk'}},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,True,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slippers of spider climbing,4500.0,3125.0,500.0,2887.5,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,2887.5,rule,True,0,1.4769230769230768,anchor,,,,,,1701.6788,2167.7,3251.55,High,2709.626824951172,2709.626824951172,no_official_price,,0.0,False,True,True
Slugskin,ObojimaTallGrass,common,P,,none,https://5e.tools/items.html#slugskin_obojimatallgrass,,,,,,,,,,,,,,['piercing'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Com'],P,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slugskin,,,,,,none,,,,0.0,0.0,200.0,rule,False,1,,rule,,,,,,110.20048,113.3,169.96,Low,141.63031044006348,141.63031044006348,no_official_price,,0.0,True,False,False
Slumbering Dragon Vessel,FTD,uncommon,,,open,https://5e.tools/items.html#slumbering%20dragon%20vessel_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragon vessel,,,,,,none,,,,0.0,0.0,675.0,rule,False,0,,rule,,,,,,1035.6652,727.55,1091.32,Low,909.4323547363282,909.4323547363282,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Arbalest,FTD,uncommon,R|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20arbalest_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath arbalest,,,,,,none,,,,0.0,0.0,813.9066226638658,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.383132715717401,952.8132453277318,813.9066226638658,1035.6652,651.13,976.69,Low,813.9066226638658,813.9066226638658,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Battleaxe,FTD,uncommon,M|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20battleaxe_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath battleaxe,,,,,,none,,,,0.0,0.0,769.0013810933358,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.0328252309302988,863.0027621866715,769.0013810933358,1067.0862,615.2,922.8,Low,769.0013810933358,769.0013810933358,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Bellow Flute,FTD,uncommon,M,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20bellow%20flute_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['F'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath bellow flute,,,,,,none,,,,0.0,0.0,727.3599651813531,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,-0.2920210266761501,779.7199303627062,727.3599651813531,1067.0862,581.89,872.83,Low,727.3599651813531,727.3599651813531,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Blackpowder Pistol,FTD,uncommon,R|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20blackpowder%20pistol_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'L|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath blackpowder pistol,,,,,,none,,,,0.0,0.0,769.0013810933358,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.0328252309302988,863.0027621866715,769.0013810933358,1035.6652,615.2,922.8,Low,769.0013810933358,769.0013810933358,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Blackpowder Rifle,FTD,uncommon,R|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20blackpowder%20rifle_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath blackpowder rifle,,,,,,none,,,,0.0,0.0,803.7682541574159,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.3040429202475099,932.5365083148316,803.7682541574159,1035.6652,643.01,964.52,Low,803.7682541574159,803.7682541574159,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Blowgun,FTD,uncommon,R|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20blowgun_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath blowgun,,,,,,none,,,,0.0,0.0,748.7246440804357,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,-0.1253543600094834,822.4492881608714,748.7246440804357,1035.6652,598.98,898.47,Low,748.7246440804357,748.7246440804357,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Blunderbuss,FTD,uncommon,R|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20blunderbuss_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath blunderbuss,,,,,,none,,,,0.0,0.0,809.6988195521815,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.3503074847871021,944.3976391043632,809.6988195521815,1035.6652,647.76,971.64,Low,809.6988195521815,809.6988195521815,no_official_price,,0.0,False,False,False
"Slumbering Dragon's Wrath Blunderbuss, Hand",FTD,uncommon,R|XPHB,,open,"https://5e.tools/items.html#slumbering%20dragon's%20wrath%20blunderbuss,%20hand_ftd",,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath blunderbuss hand,,,,,,none,,,,0.0,0.0,769.0013810933358,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.0328252309302988,863.0027621866715,769.0013810933358,1035.6652,615.2,922.8,Low,769.0013810933358,769.0013810933358,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Boat Oar,FTD,uncommon,M,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20boat%20oar_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['2H'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath boat oar,,,,,,none,,,,0.0,0.0,779.1397495997858,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,0.1119150264001899,883.2794991995715,779.1397495997858,1067.0862,623.31,934.97,Low,779.1397495997858,779.1397495997858,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Boomerang,FTD,uncommon,M,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20boomerang_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath boomerang,,,,,,none,,,,0.0,0.0,727.3599651813531,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,-0.2920210266761501,779.7199303627062,727.3599651813531,1067.0862,581.89,872.83,Low,727.3599651813531,727.3599651813531,no_official_price,,0.0,False,False,False
Slumbering Dragon's Wrath Brass Knuckles,FTD,uncommon,M|XPHB,,open,https://5e.tools/items.html#slumbering%20dragon's%20wrath%20brass%20knuckles_ftd,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,slumbering dragons wrath brass knuckles,,,,,,none,,,,0.0,0.0,727.3599651813531,rule+variant,True,0,,rule,Slumbering Dragon's Wrath Weapon,854.5871559633027,-0.2920210266761501,779.7199303627062,727.3599651813531,1067.0862,581.89,872.83,Low,727.3599651813531,727.3599651813531,no_official_price,,0.0,False,False,False
