name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority
Monster Hunter's Sling +1,MonstersOfDrakkenheim,rare,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20sling%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters sling +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Sling +2,MonstersOfDrakkenheim,very_rare,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20sling%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters sling +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Sling +3,MonstersOfDrakkenheim,legendary,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20sling%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters sling +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Spear +1,MonstersOfDrakkenheim,rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20spear%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters spear +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Spear +2,MonstersOfDrakkenheim,very_rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20spear%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters spear +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Spear +3,MonstersOfDrakkenheim,legendary,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20spear%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters spear +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Steel Jaws +1,MonstersOfDrakkenheim,rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20steel%20jaws%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['F|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters steel jaws +1,,,,,,none,,,,0.0,0.0,4640.0,rule,False,1,,rule
Monster Hunter's Steel Jaws +2,MonstersOfDrakkenheim,very_rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20steel%20jaws%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['F|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters steel jaws +2,,,,,,none,,,,0.0,0.0,13840.0,rule,False,1,,rule
Monster Hunter's Steel Jaws +3,MonstersOfDrakkenheim,legendary,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20steel%20jaws%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['F|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters steel jaws +3,,,,,,none,,,,0.0,0.0,46240.0,rule,False,1,,rule
Monster Hunter's Tapper Sack +1,MonstersOfDrakkenheim,rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20tapper%20sack%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['R', 'V']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters tapper sack +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Tapper Sack +2,MonstersOfDrakkenheim,very_rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20tapper%20sack%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['R', 'V']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters tapper sack +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Tapper Sack +3,MonstersOfDrakkenheim,legendary,M,,class,https://5e.tools/items.html#monster%20hunter's%20tapper%20sack%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['R', 'V']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters tapper sack +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Trident +1,MonstersOfDrakkenheim,rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20trident%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,8.0,0.0,,0.0,0,0,False,0.0,monster hunters trident +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Trident +2,MonstersOfDrakkenheim,very_rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20trident%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,8.0,0.0,,0.0,0,0,False,0.0,monster hunters trident +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Trident +3,MonstersOfDrakkenheim,legendary,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20trident%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['T|XPHB', 'V|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,8.0,0.0,,0.0,0,0,False,0.0,monster hunters trident +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Umbrella +1,MonstersOfDrakkenheim,rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20umbrella%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters umbrella +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Umbrella +2,MonstersOfDrakkenheim,very_rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20umbrella%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters umbrella +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Umbrella +3,MonstersOfDrakkenheim,legendary,M,,class,https://5e.tools/items.html#monster%20hunter's%20umbrella%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters umbrella +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Vaulter's Axe +1,MonstersOfDrakkenheim,rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20vaulter's%20axe%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['H', 'R', '2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters vaulters axe +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Vaulter's Axe +2,MonstersOfDrakkenheim,very_rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20vaulter's%20axe%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['H', 'R', '2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters vaulters axe +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Vaulter's Axe +3,MonstersOfDrakkenheim,legendary,M,,class,https://5e.tools/items.html#monster%20hunter's%20vaulter's%20axe%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],"['H', 'R', '2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters vaulters axe +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Vertebrae Sword +1,MonstersOfDrakkenheim,rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20vertebrae%20sword%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['S'],M,False,,,4.5,1d8,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,4.5,monster hunters vertebrae sword +1,,,,,,none,,,,,0.0,10520.0,rule,False,2,,rule
Monster Hunter's Vertebrae Sword +2,MonstersOfDrakkenheim,very_rare,M,,class,https://5e.tools/items.html#monster%20hunter's%20vertebrae%20sword%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['S'],M,False,,,4.5,1d8,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,4.5,monster hunters vertebrae sword +2,,,,,,none,,,,,0.0,19720.0,rule,False,2,,rule
Monster Hunter's Vertebrae Sword +3,MonstersOfDrakkenheim,legendary,M,,class,https://5e.tools/items.html#monster%20hunter's%20vertebrae%20sword%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['S'],M,False,,,4.5,1d8,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,4.5,monster hunters vertebrae sword +3,,,,,,none,,,,,0.0,86280.0,rule,False,2,,rule
Monster Hunter's War Pick +1,MonstersOfDrakkenheim,rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20war%20pick%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters war pick +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's War Pick +2,MonstersOfDrakkenheim,very_rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20war%20pick%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters war pick +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's War Pick +3,MonstersOfDrakkenheim,legendary,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20war%20pick%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters war pick +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Warhammer +1,MonstersOfDrakkenheim,rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20warhammer%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters warhammer +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Warhammer +2,MonstersOfDrakkenheim,very_rare,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20warhammer%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters warhammer +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Warhammer +3,MonstersOfDrakkenheim,legendary,M|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20warhammer%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters warhammer +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
Monster Hunter's Weapon +1,MonstersOfDrakkenheim,rare,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20weapon%20+1_monstersofdrakkenheim,,by a ranger,,,,,,,,1.0,1.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],[],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters weapon +1,,,,,,none,,,,0.0,0.0,5120.0,rule,False,1,,rule
Monster Hunter's Weapon +2,MonstersOfDrakkenheim,very_rare,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20weapon%20+2_monstersofdrakkenheim,,by a ranger,,,,,,,,2.0,2.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],[],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters weapon +2,,,,,,none,,,,0.0,0.0,14320.0,rule,False,1,,rule
Monster Hunter's Weapon +3,MonstersOfDrakkenheim,legendary,R|XPHB,,class,https://5e.tools/items.html#monster%20hunter's%20weapon%20+3_monstersofdrakkenheim,,by a ranger,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,True,False,False,,,,,,,,,False,False,False,,,,[],[],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,True,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"[""hunter's mark"", ""hunter's mark"", ""hunter's mark""]",[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,monster hunters weapon +3,,,,,,none,,,,0.0,0.0,46720.0,rule,False,1,,rule
