name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta
Silver Eagle Greataxe,24GriffonsSaddlebag1,uncommon,M|XPHB,,none,https://5e.tools/items.html#silver%20eagle%20greataxe_24griffonssaddlebag1,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver eagle greataxe,,,,,,none,,,,0.0,0.0,352.1664998836635,rule+variant,True,1,,rule,Silver Eagle Weapon,362.5,-0.1900413814498667,341.832999767327,352.1664998836635,469.62128,352.1664998836635,1332.250732421875,Low,352.1664998836635,352.1664998836635,no_official_price,,0.0
Silver Eagle Greatsword,24GriffonsSaddlebag1,uncommon,M|XPHB,,none,https://5e.tools/items.html#silver%20eagle%20greatsword_24griffonssaddlebag1,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver eagle greatsword,,,,,,none,,,,0.0,0.0,343.96219020768007,rule+variant,True,1,,rule,Silver Eagle Weapon,362.5,-0.3409252375599065,325.42438041536013,343.96219020768007,469.62128,343.96219020768007,1332.250732421875,Low,343.96219020768007,343.96219020768007,no_official_price,,0.0
Silver Eagle Maul,24GriffonsSaddlebag1,uncommon,M|XPHB,,none,https://5e.tools/items.html#silver%20eagle%20maul_24griffonssaddlebag1,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver eagle maul,,,,,,none,,,,0.0,0.0,371.14969020768007,rule+variant,True,1,,rule,Silver Eagle Weapon,362.5,0.1590747624400933,379.79938041536013,371.14969020768007,469.62128,371.14969020768007,1332.250732421875,Low,371.14969020768007,371.14969020768007,no_official_price,,0.0
Silver Eagle Musket,24GriffonsSaddlebag1,uncommon,R|XPHB,,none,https://5e.tools/items.html#silver%20eagle%20musket_24griffonssaddlebag1,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver eagle musket,,,,,,none,,,,0.0,0.0,371.14969020768007,rule+variant,True,1,,rule,Silver Eagle Weapon,362.5,0.1590747624400933,379.79938041536013,371.14969020768007,415.2868,360.8282165527344,1371.4239501953125,Low,371.14969020768007,371.14969020768007,no_official_price,,0.0
Silver Eagle Studded Cuirass,GriffonsSaddlebag2,uncommon,LA,,open,https://5e.tools/items.html#silver%20eagle%20studded%20cuirass_griffonssaddlebag2,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,major,[],[],LA,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,True,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver eagle studded cuirass,,,,,,none,,,,0.0,0.0,2475.0,rule,False,0,,rule,,,,,,2350.8882,457.45098876953125,4516.22119140625,Low,2394.3273193359373,2394.3273193359373,no_official_price,,0.0
Silver Lycan Chime,24GriffonsSaddlebag1,uncommon,,,none,https://5e.tools/items.html#silver%20lycan%20chime_24griffonssaddlebag1,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver lycan chime,,,,,,none,,,,0.0,0.0,750.0,rule,False,0,,rule,,,,,,848.2967,429.9049072265625,3123.38671875,Low,813.8928497314454,813.8928497314454,no_official_price,,0.0
Silver Star Cane,GriffonsSaddlebag2,common,M,,none,https://5e.tools/items.html#silver%20star%20cane_griffonssaddlebag2,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,minor,[],['F'],M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver star cane,,,,,,none,,,,0.0,0.0,200.0,rule,False,1,,rule,,,,,,261.30728,239.8497329711914,474.1588134765625,Low,239.8497329711914,239.8497329711914,no_official_price,,0.0
Silver Sword,MTF,uncommon,M,,class,https://5e.tools/items.html#silver%20sword_mtf,,by a creature that has psionic ability,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,major,[],"['H', '2H']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver sword,,,,,,none,,,,0.0,0.0,5980.0,rule,False,2,,rule,,,,,,1560.9751,974.7550659179688,3107.6338134765624,Low,3107.6338134765624,3107.6338134765624,no_official_price,,0.0
Silvered Battleaxe,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20battleaxe_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0,silvered battleaxe,,,,,,none,,,,0.0,0.0,242.2089788115909,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.0328252309302988,284.4179576231818,242.2089788115909,261.30728,242.2089788115909,474.1588134765625,Low,242.2089788115909,242.2089788115909,no_official_price,,0.0
Silvered Bellow Flute,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20bellow%20flute_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['F'],M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered bellow flute,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Blowgun,XDMG,common,R|XPHB,,none,https://5e.tools/items.html#silvered%20blowgun_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered blowgun,,,,,,none,,,,0.0,0.0,235.52641835968825,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.1253543600094834,271.0528367193765,235.52641835968825,241.95218,235.52641835968825,477.4306335449219,Low,235.52641835968825,235.52641835968825,no_official_price,,0.0
Silvered Blunderbuss,XDMG,common,R|XPHB,,none,https://5e.tools/items.html#silvered%20blunderbuss_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered blunderbuss,,,,,,none,,,,0.0,0.0,255.62154576286133,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.3503074847871021,311.24309152572266,255.62154576286133,241.95218,250.0428924560547,477.4306335449219,Low,255.62154576286133,255.62154576286133,no_official_price,,0.0
Silvered Boat Oar,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20boat%20oar_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['2H'],M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered boat oar,,,,,,none,,,,0.0,0.0,245.55025903754225,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.1119150264001899,291.1005180750845,245.55025903754225,261.30728,245.55025903754225,474.1588134765625,Low,245.55025903754225,245.55025903754225,no_official_price,,0.0
Silvered Boomerang,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20boomerang_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'S']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered boomerang,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Brass Knuckles,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20brass%20knuckles_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered brass knuckles,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Butterfly Staff,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20butterfly%20staff_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'V', 'S']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered butterfly staff,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Candlemaker's Club,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20candlemaker's%20club_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', '2H', 'S']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered candlemakers club,,,,,,none,,,,0.0,0.0,253.66702212627868,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.3040429202475099,307.33404425255736,253.66702212627868,261.30728,250.55538940429688,474.1588134765625,Low,253.66702212627868,253.66702212627868,no_official_price,,0.0
Silvered Club,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20club_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered club,,,,,,none,,,,0.0,0.0,231.82658747452848,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2129312312062589,263.65317494905696,231.82658747452848,261.30728,231.82658747452848,474.1588134765625,Low,231.82658747452848,231.82658747452848,no_official_price,,0.0
Silvered Dagger,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20dagger_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB', 'T|XPHB']",M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered dagger,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Dandelion Spear,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20dandelion%20spear_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', 'R', 'V']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered dandelion spear,,,,,,none,,,,0.0,0.0,244.16350244817357,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.0790897954698911,288.3270048963471,244.16350244817357,261.30728,244.16350244817357,474.1588134765625,Low,244.16350244817357,244.16350244817357,no_official_price,,0.0
Silvered Dart,XDMG,common,R|XPHB,,none,https://5e.tools/items.html#silvered%20dart_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'T|XPHB']",R|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered dart,,,,,,none,,,,0.0,0.0,221.80274679667448,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.4502006176159323,243.60549359334897,221.80274679667448,241.95218,221.80274679667448,477.4306335449219,Low,221.80274679667448,221.80274679667448,no_official_price,,0.0
Silvered Double-Bladed Scimitar,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20double-bladed%20scimitar_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['S', '2H']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered double-bladed scimitar,,,,,,none,,,,0.0,0.0,244.16350244817357,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.0790897954698911,288.3270048963471,244.16350244817357,261.30728,244.16350244817357,474.1588134765625,Low,244.16350244817357,244.16350244817357,no_official_price,,0.0
Silvered Drive Shaft,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20drive%20shaft_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', '2H']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered drive shaft,,,,,,none,,,,0.0,0.0,264.0494134633411,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.5497993823840677,328.0988269266823,264.0494134633411,261.30728,250.55538940429688,474.1588134765625,Low,264.0494134633411,264.0494134633411,no_official_price,,0.0
Silvered Fan,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20fan_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'L', 'S']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered fan,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Field Spear,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20field%20spear_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'V']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered field spear,,,,,,none,,,,0.0,0.0,228.48530724857713,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.2920210266761501,256.97061449715426,228.48530724857713,261.30728,228.48530724857713,474.1588134765625,Low,228.48530724857713,228.48530724857713,no_official_price,,0.0
Silvered Flail,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20flail_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered flail,,,,,,none,,,,0.0,0.0,238.86769858563957,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.0462645645395922,277.73539717127915,238.86769858563957,261.30728,238.86769858563957,474.1588134765625,Low,238.86769858563957,238.86769858563957,no_official_price,,0.0
Silvered Frying Pan,XDMG,common,M,,none,https://5e.tools/items.html#silvered%20frying%20pan_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['V', 'S']",M,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered frying pan,,,,,,none,,,,0.0,0.0,237.12239133706245,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,-0.0875768711967755,274.2447826741249,237.12239133706245,261.30728,237.12239133706245,474.1588134765625,Low,237.12239133706245,237.12239133706245,no_official_price,,0.0
Silvered Glaive,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20glaive_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered glaive,,,,,,none,,,,0.0,0.0,244.16350244817357,rule+variant,True,1,,rule,Silvered Weapon,281.64444444444445,0.0790897954698911,288.3270048963471,244.16350244817357,261.30728,244.16350244817357,474.1588134765625,Low,244.16350244817357,244.16350244817357,no_official_price,,0.0
Silvered Greataxe,XDMG,common,M|XPHB,,none,https://5e.tools/items.html#silvered%20greataxe_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,silvered,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silvered greataxe,269.0,,,269.0,DSA,solo,,,,0.0,0.0,269.0,rule,True,1,,anchor,Silvered Weapon,281.64444444444445,0.2633454332541113,303.89537791819515,,261.30728,250.55538940429688,474.1588134765625,Low,264.3843688964844,264.3843688964844,no_official_price,,0.0
